Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
26126,"[('medium_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType'), ('vegetarian', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('milk', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26134,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",7,1,0.14285714285714285,1,1,1.0,0.25,7,1,0.14285714285714285
26135,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26149,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('pepper', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
26150,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('vegan', 'hasDietType'), ('global', 'isFromRegion'), ('garlic_clove', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26163,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook'), ('honey', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26172,"[('low_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26184,"[('medium_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('africa', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26186,"[('high_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26204,"[('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('dinner', 'isForMealType'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26210,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26220,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('north_america', 'isFromRegion'), ('onion', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
26227,"[('low_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('brunch', 'isForMealType'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('milk', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
26234,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('chicken_egg', 'contains')]",21,0,0.0,1,0,0.0,0.0,21,3,0.14285714285714285
26236,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('europe', 'isFromRegion'), ('milk', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
26237,"[('medium_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('honey', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26247,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('black_pepper_(ground)', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
26257,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('paleo', 'hasDietType'), ('europe', 'isFromRegion'), ('brown_sugar', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26260,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('global', 'isFromRegion'), ('cinnamon', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26268,"[('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('black_pepper_(ground)', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26275,"[('high_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('sugar', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26276,"[('low_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('global', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('salt_product', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26284,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('oceania', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26290,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26293,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('tomato', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26300,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('flour', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26317,"[('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('dessert', 'isForMealType'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26328,"[('low_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType'), ('europe', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('pepper', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,0,0.0
26330,"[('low_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook'), ('red_onion', 'contains')]",30,1,0.03333333333333333,1,1,1.0,0.06451612903225806,30,5,0.16666666666666666
26336,"[('low_carb', 'HasCarbLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",5,0,0.0,1,0,0.0,0.0,5,2,0.4
26343,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion'), ('sugar', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,1,0.3333333333333333
26356,"[('high_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('butter', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
26364,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion'), ('black_pepper_(ground)', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26371,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion'), ('flour', 'contains')]",3,1,0.3333333333333333,1,1,1.0,0.5,3,1,0.3333333333333333
26373,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26379,"[('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26398,"[('medium_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('europe', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26401,"[('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",4,0,0.0,1,0,0.0,0.0,4,0,0.0
26402,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('vegan', 'hasDietType'), ('middle_east', 'isFromRegion'), ('lemon_juice', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26407,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('red_onion', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,1,0.3333333333333333
26408,"[('medium_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26411,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('butter', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,1,0.3333333333333333
26420,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion'), ('honey', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26422,"[('high_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType'), ('paleo', 'hasDietType'), ('global', 'isFromRegion'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26423,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26428,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26430,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26440,"[('low_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('europe', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26441,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('sugar', 'contains')]",6,0,0.0,1,0,0.0,0.0,6,1,0.16666666666666666
26447,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('africa', 'isFromRegion'), ('honey', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26456,"[('high_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",4,0,0.0,1,0,0.0,0.0,4,1,0.25
26461,"[('high_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('europe', 'isFromRegion'), ('olive_oil', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26465,"[('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26467,"[('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26469,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",21,1,0.047619047619047616,1,1,1.0,0.0909090909090909,21,5,0.23809523809523808
26478,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26513,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('oceania', 'isFromRegion'), ('chicken_egg', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26518,"[('low_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
26523,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",6,0,0.0,1,0,0.0,0.0,6,0,0.0
26527,"[('low_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType'), ('global', 'isFromRegion'), ('cinnamon', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
26540,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26544,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('pepper', 'contains')]",16,1,0.0625,1,1,1.0,0.11764705882352941,16,4,0.25
26571,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('tomato', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,2,0.6666666666666666
26578,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion'), ('water_(eurofir)', 'contains')]",29,1,0.034482758620689655,1,1,1.0,0.06666666666666667,29,9,0.3103448275862069
26580,"[('high_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('global', 'isFromRegion'), ('lemon_juice', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26586,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26599,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26605,"[('high_protein', 'HasProteinLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26617,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
26623,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('europe', 'isFromRegion'), ('salt_product', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
26626,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,1,0.3333333333333333
