Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
1155,"[('high_cholesterol', 'HasCholesterolLevel'), ('less_than_30_mins', 'needTimeToCook')]",310,260,0.8387096774193549,342,260,0.7602339181286549,0.7975460122699387,310,251,0.8096774193548387
1156,"[('high_cholesterol', 'HasCholesterolLevel'), ('less_than_6_hours', 'needTimeToCook')]",170,165,0.9705882352941176,342,165,0.4824561403508772,0.64453125,170,133,0.7823529411764706
1157,"[('high_cholesterol', 'HasCholesterolLevel'), ('less_than_4_hours', 'needTimeToCook')]",327,272,0.8318042813455657,342,272,0.7953216374269005,0.8131539611360238,327,267,0.8165137614678899
1158,"[('high_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook')]",176,165,0.9375,342,165,0.4824561403508772,0.637065637065637,176,140,0.7954545454545454
1159,"[('low_cholesterol', 'HasCholesterolLevel'), ('salt_product', 'contains')]",3715,342,0.09208400646203554,342,342,1.0,0.16863905325443787,3715,3016,0.8118438761776582
1160,"[('low_cholesterol', 'HasCholesterolLevel'), ('garlic_clove', 'contains')]",3715,342,0.09208400646203554,342,342,1.0,0.16863905325443787,3715,2999,0.8072678331090175
1161,"[('low_cholesterol', 'HasCholesterolLevel'), ('water_(eurofir)', 'contains')]",3715,342,0.09208400646203554,342,342,1.0,0.16863905325443787,3715,3327,0.8955585464333782
1162,"[('low_cholesterol', 'HasCholesterolLevel'), ('sugar', 'contains')]",3715,342,0.09208400646203554,342,342,1.0,0.16863905325443787,3715,3231,0.8697173620457604
1163,"[('low_cholesterol', 'HasCholesterolLevel'), ('flour', 'contains')]",3715,342,0.09208400646203554,342,342,1.0,0.16863905325443787,3715,3082,0.8296096904441453
1164,"[('low_cholesterol', 'HasCholesterolLevel'), ('chicken_egg', 'contains')]",3715,284,0.07646742057081314,342,284,0.8304093567251462,0.14003944773175542,3715,2728,0.7343203230148049
1165,"[('low_cholesterol', 'HasCholesterolLevel'), ('olive_oil', 'contains')]",3715,342,0.09208400646203554,342,342,1.0,0.16863905325443787,3715,3176,0.8549125168236877
1166,"[('low_cholesterol', 'HasCholesterolLevel'), ('butter', 'contains')]",3715,338,0.09100700053850296,342,338,0.9883040935672515,0.16666666666666663,3715,2977,0.8013458950201884
1167,"[('low_cholesterol', 'HasCholesterolLevel'), ('onion', 'contains')]",3715,342,0.09208400646203554,342,342,1.0,0.16863905325443787,3715,3061,0.823956931359354
1168,"[('low_cholesterol', 'HasCholesterolLevel'), ('black_pepper_(ground)', 'contains')]",3715,342,0.09208400646203554,342,342,1.0,0.16863905325443787,3715,3246,0.8737550471063257
1169,"[('low_cholesterol', 'HasCholesterolLevel'), ('lemon_juice', 'contains')]",3715,341,0.0918147549811524,342,341,0.9970760233918129,0.16814595660749507,3715,3411,0.9181695827725438
1170,"[('low_cholesterol', 'HasCholesterolLevel'), ('milk', 'contains')]",3715,332,0.08939149165320409,342,332,0.9707602339181286,0.16370808678500987,3715,3132,0.8430686406460296
1171,"[('low_cholesterol', 'HasCholesterolLevel'), ('brown_sugar', 'contains')]",3715,342,0.09208400646203554,342,342,1.0,0.16863905325443787,3715,3344,0.9001345895020189
1172,"[('low_cholesterol', 'HasCholesterolLevel'), ('tomato', 'contains')]",3715,342,0.09208400646203554,342,342,1.0,0.16863905325443787,3715,3320,0.8936742934051144
1173,"[('low_cholesterol', 'HasCholesterolLevel'), ('pepper', 'contains')]",3715,340,0.09154550350026926,342,340,0.9941520467836257,0.16765285996055226,3715,3259,0.8772543741588156
1174,"[('low_cholesterol', 'HasCholesterolLevel'), ('baking_powder', 'contains')]",3715,332,0.08939149165320409,342,332,0.9707602339181286,0.16370808678500987,3715,3195,0.8600269179004038
1175,"[('low_cholesterol', 'HasCholesterolLevel'), ('cinnamon', 'contains')]",3715,341,0.0918147549811524,342,341,0.9970760233918129,0.16814595660749507,3715,3421,0.9208613728129206
1176,"[('low_cholesterol', 'HasCholesterolLevel'), ('red_onion', 'contains')]",3715,339,0.0912762520193861,342,339,0.9912280701754386,0.16715976331360946,3715,3334,0.897442799461642
1177,"[('low_cholesterol', 'HasCholesterolLevel'), ('honey', 'contains')]",3715,341,0.0918147549811524,342,341,0.9970760233918129,0.16814595660749507,3715,3454,0.9297442799461642
1178,"[('low_cholesterol', 'HasCholesterolLevel'), ('cumin_seed', 'contains')]",3715,341,0.0918147549811524,342,341,0.9970760233918129,0.16814595660749507,3715,3231,0.8697173620457604
1179,"[('medium_cholesterol', 'HasCholesterolLevel'), ('salt_product', 'contains')]",1511,340,0.2251655629139073,342,340,0.9941520467836257,0.367170626349892,1511,944,0.6247518199867638
1180,"[('medium_cholesterol', 'HasCholesterolLevel'), ('garlic_clove', 'contains')]",1511,326,0.21589403973509932,342,326,0.9532163742690059,0.35205183585313177,1511,866,0.5731303772336201
1181,"[('medium_cholesterol', 'HasCholesterolLevel'), ('water_(eurofir)', 'contains')]",1511,313,0.20728476821192052,342,313,0.9152046783625731,0.33801295896328293,1511,990,0.6551952349437459
1182,"[('medium_cholesterol', 'HasCholesterolLevel'), ('sugar', 'contains')]",1511,332,0.21986754966887417,342,332,0.9707602339181286,0.35853131749460043,1511,950,0.628722700198544
1183,"[('medium_cholesterol', 'HasCholesterolLevel'), ('flour', 'contains')]",1511,335,0.22185430463576158,342,335,0.97953216374269,0.36177105831533474,1511,1001,0.6624751819986764
1184,"[('medium_cholesterol', 'HasCholesterolLevel'), ('chicken_egg', 'contains')]",1511,335,0.22185430463576158,342,335,0.97953216374269,0.36177105831533474,1511,1041,0.6889477167438782
1185,"[('medium_cholesterol', 'HasCholesterolLevel'), ('olive_oil', 'contains')]",1511,299,0.19801324503311257,342,299,0.8742690058479532,0.3228941684665227,1511,941,0.6227663798808736
1186,"[('medium_cholesterol', 'HasCholesterolLevel'), ('butter', 'contains')]",1511,338,0.223841059602649,342,338,0.9883040935672515,0.36501079913606915,1511,1128,0.7465254798146923
1187,"[('medium_cholesterol', 'HasCholesterolLevel'), ('onion', 'contains')]",1511,319,0.21125827814569537,342,319,0.9327485380116959,0.3444924406047516,1511,1021,0.6757114493712773
1188,"[('medium_cholesterol', 'HasCholesterolLevel'), ('black_pepper_(ground)', 'contains')]",1511,317,0.2099337748344371,342,317,0.9269005847953217,0.34233261339092874,1511,1129,0.7471872931833223
1189,"[('medium_cholesterol', 'HasCholesterolLevel'), ('lemon_juice', 'contains')]",1511,316,0.20927152317880796,342,316,0.9239766081871345,0.3412526997840173,1511,1187,0.785572468563865
1190,"[('medium_cholesterol', 'HasCholesterolLevel'), ('milk', 'contains')]",1511,331,0.21920529801324504,342,331,0.9678362573099415,0.357451403887689,1511,1203,0.7961614824619457
1191,"[('medium_cholesterol', 'HasCholesterolLevel'), ('brown_sugar', 'contains')]",1511,309,0.20463576158940397,342,309,0.9035087719298246,0.3336933045356371,1511,1160,0.7677035076108537
1192,"[('medium_cholesterol', 'HasCholesterolLevel'), ('tomato', 'contains')]",1511,318,0.21059602649006623,342,318,0.9298245614035088,0.3434125269978402,1511,1162,0.7690271343481139
1193,"[('medium_cholesterol', 'HasCholesterolLevel'), ('pepper', 'contains')]",1511,315,0.20860927152317882,342,315,0.9210526315789473,0.34017278617710583,1511,1179,0.7802779616148247
1194,"[('medium_cholesterol', 'HasCholesterolLevel'), ('baking_powder', 'contains')]",1511,323,0.2139072847682119,342,323,0.9444444444444444,0.34881209503239735,1511,1111,0.7352746525479815
1195,"[('medium_cholesterol', 'HasCholesterolLevel'), ('cinnamon', 'contains')]",1511,311,0.20596026490066224,342,311,0.9093567251461988,0.33585313174945997,1511,1184,0.7835870284579749
1196,"[('medium_cholesterol', 'HasCholesterolLevel'), ('red_onion', 'contains')]",1511,316,0.20927152317880796,342,316,0.9239766081871345,0.3412526997840173,1511,1193,0.7895433487756452
1197,"[('medium_cholesterol', 'HasCholesterolLevel'), ('honey', 'contains')]",1511,305,0.20198675496688742,342,305,0.8918128654970761,0.32937365010799136,1511,1183,0.7829252150893448
1198,"[('medium_cholesterol', 'HasCholesterolLevel'), ('cumin_seed', 'contains')]",1511,290,0.19205298013245034,342,290,0.847953216374269,0.31317494600431967,1511,1067,0.7061548643282595
1199,"[('high_cholesterol', 'HasCholesterolLevel'), ('salt_product', 'contains')]",1528,339,0.2220039292730845,342,339,0.9912280701754386,0.36276083467094705,1528,1036,0.6780104712041884
1200,"[('high_cholesterol', 'HasCholesterolLevel'), ('garlic_clove', 'contains')]",1528,340,0.2226588081204977,342,340,0.9941520467836257,0.3638309256286784,1528,1020,0.6675392670157068
1201,"[('high_cholesterol', 'HasCholesterolLevel'), ('water_(eurofir)', 'contains')]",1528,317,0.20759659462999344,342,317,0.9269005847953217,0.3392188336008561,1528,1035,0.6773560209424084
1202,"[('high_cholesterol', 'HasCholesterolLevel'), ('sugar', 'contains')]",1528,296,0.19384413883431564,342,296,0.8654970760233918,0.3167469234884965,1528,947,0.6197643979057592
1203,"[('high_cholesterol', 'HasCholesterolLevel'), ('flour', 'contains')]",1528,323,0.21152586771447282,342,323,0.9444444444444444,0.3456393793472445,1528,979,0.6407068062827225
1204,"[('high_cholesterol', 'HasCholesterolLevel'), ('chicken_egg', 'contains')]",1528,341,0.22331368696791093,342,341,0.9970760233918129,0.36490101658640983,1528,1146,0.75
1205,"[('high_cholesterol', 'HasCholesterolLevel'), ('olive_oil', 'contains')]",1528,332,0.2174197773411919,342,332,0.9707602339181286,0.35527019796682713,1528,1097,0.7179319371727748
1206,"[('high_cholesterol', 'HasCholesterolLevel'), ('butter', 'contains')]",1528,330,0.21611001964636542,342,330,0.9649122807017544,0.3531300160513644,1528,1088,0.7120418848167539
1207,"[('high_cholesterol', 'HasCholesterolLevel'), ('onion', 'contains')]",1528,336,0.2200392927308448,342,336,0.9824561403508771,0.35955056179775285,1528,1124,0.7356020942408377
1208,"[('high_cholesterol', 'HasCholesterolLevel'), ('black_pepper_(ground)', 'contains')]",1528,336,0.2200392927308448,342,336,0.9824561403508771,0.35955056179775285,1528,1195,0.7820680628272252
1209,"[('high_cholesterol', 'HasCholesterolLevel'), ('lemon_juice', 'contains')]",1528,323,0.21152586771447282,342,323,0.9444444444444444,0.3456393793472445,1528,1229,0.8043193717277487
1210,"[('high_cholesterol', 'HasCholesterolLevel'), ('milk', 'contains')]",1528,322,0.2108709888670596,342,322,0.9415204678362573,0.3445692883895131,1528,1172,0.7670157068062827
1211,"[('high_cholesterol', 'HasCholesterolLevel'), ('brown_sugar', 'contains')]",1528,305,0.1997380484610347,342,305,0.8918128654970761,0.3263777421080792,1528,1139,0.7454188481675392
1212,"[('high_cholesterol', 'HasCholesterolLevel'), ('tomato', 'contains')]",1528,328,0.21480026195153898,342,328,0.9590643274853801,0.35098983413590157,1528,1228,0.8036649214659686
1213,"[('high_cholesterol', 'HasCholesterolLevel'), ('pepper', 'contains')]",1528,331,0.21676489849377864,342,331,0.9678362573099415,0.35420010700909577,1528,1245,0.8147905759162304
1214,"[('high_cholesterol', 'HasCholesterolLevel'), ('baking_powder', 'contains')]",1528,279,0.18271119842829076,342,279,0.8157894736842105,0.2985553772070626,1528,1059,0.6930628272251309
1215,"[('high_cholesterol', 'HasCholesterolLevel'), ('cinnamon', 'contains')]",1528,316,0.20694171578258022,342,316,0.9239766081871345,0.33814874264312467,1528,1185,0.775523560209424
1216,"[('high_cholesterol', 'HasCholesterolLevel'), ('red_onion', 'contains')]",1528,325,0.2128356254092993,342,325,0.9502923976608187,0.34777956126270737,1528,1219,0.7977748691099477
1217,"[('high_cholesterol', 'HasCholesterolLevel'), ('honey', 'contains')]",1528,329,0.2154551407989522,342,329,0.9619883040935673,0.352059925093633,1528,1215,0.7951570680628273
1218,"[('high_cholesterol', 'HasCholesterolLevel'), ('cumin_seed', 'contains')]",1528,322,0.2108709888670596,342,322,0.9415204678362573,0.3445692883895131,1528,1160,0.7591623036649214
1219,"[('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType')]",334,234,0.7005988023952096,342,234,0.6842105263157895,0.6923076923076923,334,231,0.6916167664670658
1220,"[('low_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType')]",533,308,0.5778611632270169,342,308,0.9005847953216374,0.704,533,414,0.776735459662289
1221,"[('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType')]",334,261,0.7837837837837838,342,261,0.7631578947368421,0.7733333333333334,334,258,0.7724550898203593
1222,"[('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType')]",537,320,0.595903165735568,342,320,0.935672514619883,0.7281001137656428,537,438,0.8156424581005587
1223,"[('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType')]",553,316,0.5714285714285714,342,316,0.9239766081871345,0.7061452513966481,553,445,0.8047016274864376
1224,"[('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType')]",826,333,0.40314769975786924,342,333,0.9736842105263158,0.5702054794520548,826,672,0.8135593220338984
1225,"[('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType')]",444,297,0.668918918918919,342,297,0.868421052631579,0.7557251908396947,444,347,0.7815315315315315
1226,"[('low_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType')]",367,269,0.7329700272479565,342,269,0.7865497076023392,0.7588152327221439,367,280,0.7629427792915532
1227,"[('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType')]",193,180,0.9326424870466321,342,180,0.5263157894736842,0.6728971962616822,193,151,0.7823834196891192
1228,"[('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType')]",425,307,0.7223529411764706,342,307,0.8976608187134503,0.8005215123859192,425,346,0.8141176470588235
1229,"[('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType')]",479,314,0.6555323590814196,342,314,0.9181286549707602,0.7649208282582217,479,394,0.8225469728601252
1230,"[('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType')]",247,220,0.8906882591093117,342,220,0.6432748538011696,0.7470288624787775,247,194,0.7854251012145749
1231,"[('medium_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType')]",382,302,0.7905759162303665,342,302,0.8830409356725146,0.8342541436464088,382,322,0.8429319371727748
1232,"[('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType')]",262,237,0.9045801526717557,342,237,0.6929824561403509,0.7847682119205299,262,212,0.8091603053435115
1233,"[('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType')]",289,247,0.8546712802768166,342,247,0.7222222222222222,0.7828843106180665,289,231,0.7993079584775087
1234,"[('medium_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType')]",72,71,0.9861111111111112,342,71,0.20760233918128654,0.34299516908212563,72,56,0.7777777777777778
1235,"[('high_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType')]",25,25,1.0,342,25,0.07309941520467836,0.13623978201634876,25,16,0.64
1236,"[('high_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType')]",56,56,1.0,342,56,0.16374269005847952,0.2814070351758794,56,45,0.8035714285714286
1237,"[('high_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType')]",145,143,0.9862068965517241,342,143,0.41812865497076024,0.5872689938398358,145,114,0.7862068965517242
1238,"[('high_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType')]",55,55,1.0,342,55,0.1608187134502924,0.2770780856423174,55,47,0.8545454545454545
1239,"[('high_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType')]",84,84,1.0,342,84,0.24561403508771928,0.3943661971830986,84,66,0.7857142857142857
1240,"[('high_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType')]",59,58,1.0,342,58,0.1695906432748538,0.29,59,47,0.7966101694915254
1241,"[('high_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType')]",41,41,1.0,342,41,0.11988304093567251,0.21409921671018275,41,34,0.8292682926829268
1242,"[('high_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType')]",12,12,1.0,342,12,0.03508771929824561,0.06779661016949151,12,7,0.5833333333333334
1243,"[('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",1165,342,0.2935622317596567,342,342,1.0,0.4538818845388189,1165,1016,0.8721030042918455
1244,"[('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType')]",1170,340,0.290846877673225,342,340,0.9941520467836257,0.4500330906684315,1170,955,0.8162393162393162
1245,"[('low_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType')]",119,112,0.9411764705882353,342,112,0.32748538011695905,0.4859002169197396,119,84,0.7058823529411765
1246,"[('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType')]",919,341,0.37145969498910675,342,341,0.9970760233918129,0.5412698412698412,919,770,0.8378672470076169
1247,"[('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",622,337,0.5418006430868167,342,337,0.9853801169590644,0.6991701244813278,622,529,0.8504823151125402
1248,"[('medium_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType')]",335,278,0.8298507462686567,342,278,0.8128654970760234,0.8212703101920238,335,275,0.8208955223880597
1249,"[('medium_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType')]",210,192,0.9142857142857143,342,192,0.5614035087719298,0.6956521739130436,210,158,0.7523809523809524
1250,"[('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType')]",770,339,0.44025974025974024,342,339,0.9912280701754386,0.6097122302158274,770,653,0.8480519480519481
1251,"[('high_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",107,105,0.9813084112149533,342,105,0.30701754385964913,0.4677060133630289,107,94,0.8785046728971962
1252,"[('high_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType')]",59,59,1.0,342,59,0.17251461988304093,0.2942643391521197,59,49,0.8305084745762712
1253,"[('high_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType')]",78,77,0.9871794871794872,342,77,0.22514619883040934,0.36666666666666664,78,58,0.7435897435897436
1254,"[('high_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType')]",173,168,0.9767441860465116,342,168,0.49122807017543857,0.6536964980544747,173,139,0.8034682080924855
1255,"[('low_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion')]",863,340,0.39443155452436196,342,340,0.9941520467836257,0.5647840531561462,863,731,0.847045191193511
1256,"[('low_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion')]",470,300,0.6382978723404256,342,300,0.8771929824561403,0.7389162561576355,470,369,0.7851063829787234
1257,"[('low_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion')]",1028,339,0.33008763388510226,342,339,0.9912280701754386,0.49525200876552233,1028,859,0.835603112840467
